Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,h2h_team1_winrate_prior,venue_team1_winrate_prior,venue_team2_winrate_prior,venue_avg_first_innings_runs_prior,team1_recent_runs_for_5,team2_recent_runs_for_5,team1_recent_runs_against_5,team2_recent_runs_against_5,team1_recent_wkts_taken_5,team2_recent_wkts_taken_5,team1_recent_powerplay_rr_5,team2_recent_powerplay_rr_5,team1_recent_death_rr_5,team2_recent_death_rr_5,team1_player_elo_avg_prior,team2_player_elo_avg_prior,player_elo_gap_prior,team1_xi_continuity_prior,team2_xi_continuity_prior,team1_player_availability_prior,team2_player_availability_prior,team1_injury_proxy_prior,team2_injury_proxy_prior,venue_toss_bat_rate_prior,toss_decision_alignment_prior,toss_decision_venue_team1_winrate_prior,toss_field_chase_boost_team1,venue_pp_rr_first_innings_prior,venue_death_rr_first_innings_prior,venue_pp_rr_second_innings_prior,venue_death_rr_second_innings_prior,Match_Winner,Team1_Player_1,Team1_Player_2,Team1_Player_3,Team1_Player_4,Team1_Player_5,Team1_Player_6,Team1_Player_7,Team1_Player_8,Team1_Player_9,Team1_Player_10,Team1_Player_11,Team2_Player_1,Team2_Player_2,Team2_Player_3,Team2_Player_4,Team2_Player_5,Team2_Player_6,Team2_Player_7,Team2_Player_8,Team2_Player_9,Team2_Player_10,Team2_Player_11
1359519,2023-05-03,Lucknow Super Giants vs Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.42857142857142855,-0.1428571428571429,0.5,0.42857142857142855,0.5,146.8,161.2,193.8,153.4,188.2,7.8,6.8,8.233333333333333,9.033333333333335,7.3050037704231245,10.112139784946237,1014.1650787857227,999.2807532998468,14.884325485875934,0.7272727272727273,0.9090909090909091,1.0,1.0,0.0,0.0,0.6,0.0,0.5,0.5714285714285714,6.8,8.696782750064175,7.466666666666666,4.877934065934066,Draw/No Result,M Vohra,KR Mayers,KS Sharma,KH Pandya,MP Stoinis,N Pooran,A Badoni,K Gowtham,Naveen-ul-Haq,Ravi Bishnoi,Mohsin Khan,AT Rayudu,RD Gaikwad,DP Conway,AM Rahane,MM Ali,S Dube,RA Jadeja,MS Dhoni,M Pathirana,TU Deshpande,M Theekshana
1359520,2023-05-03,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.3333333333333333,-0.33333333333333337,0.3333333333333333,0.3333333333333333,0.5,193.75,185.4,189.0,198.2,199.2,5.4,7.4,8.966666666666667,8.866666666666667,8.032479006794421,8.881777777777778,1014.8944026997302,1000.7888095126593,14.105593187070895,0.7272727272727273,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.0,1.0,0.6666666666666666,0.6666666666666667,10.041666666666668,8.757575757575758,8.583333333333332,4.916839833759591,Mumbai Indians,NT Ellis,P Simran Singh,S Dhawan,MW Short,LS Livingstone,JM Sharma,SM Curran,M Shahrukh Khan,Harpreet Brar,R Dhawan,RD Chahar,Akash Madhwal,RG Sharma,Ishan Kishan,C Green,SA Yadav,TH David,Tilak Varma,N Wadhera,PP Chawla,JC Archer,K Kartikeya
1359521,2023-05-04,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,0.2,0.4,0.3333333333333333,-0.33333333333333337,0.42857142857142855,0.5,0.3333333333333333,170.5,175.4,174.8,181.6,173.4,5.2,6.0,8.566666666666666,8.333333333333334,7.547864804228901,8.447510038348748,989.1359182545585,974.4403148085308,14.69560344602769,0.7272727272727273,0.9090909090909091,1.0,1.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,9.5,8.705490716180371,5.916666666666667,10.873548387096774,Kolkata Knight Riders,JJ Roy,Rahmanullah Gurbaz,VR Iyer,N Rana,RK Singh,AD Russell,SP Narine,SN Thakur,AS Roy,Harshit Rana,VG Arora,T Natarajan,Abhishek Sharma,MA Agarwal,RA Tripathi,AK Markram,HC Brook,H Klaasen,Abdul Samad,M Jansen,B Kumar,M Markande
1359522,2023-05-05,Rajasthan Royals vs Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,0.4,0.6,0.25,-0.5,0.0,0.5,0.5,178.0,183.8,164.8,180.8,153.6,6.6,7.6,8.3,7.166666666666666,10.532503412503413,11.82512315270936,1017.3923293856265,1049.1855640865276,-31.793234700901166,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,8.416666666666666,10.5,7.416666666666666,9.03111111111111,Gujarat Titans,YBK Jaiswal,JC Buttler,SV Samson,D Padikkal,R Ashwin,R Parag,SO Hetmyer,Dhruv Jurel,TA Boult,A Zampa,Sandeep Sharma,MM Sharma,WP Saha,Shubman Gill,HH Pandya,Rashid Khan,DA Miller,V Shankar,R Tewatia,A Manohar,Noor Ahmad,Mohammed Shami
1359523,2023-05-06,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.5,0.4375,-0.125,0.42857142857142855,0.42857142857142855,0.5,163.0,195.0,148.6,205.0,169.6,6.8,6.6,8.266666666666667,7.2666666666666675,9.777162393162392,7.952139784946236,1010.8887777807719,1012.0918694053886,-1.203091624616718,0.7272727272727273,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.42857142857142855,1.0,0.6,0.5625,8.130952380952381,7.361841552320059,8.738095238095237,7.622689693686437,Chennai Super Kings,R Goyal,C Green,Ishan Kishan,RG Sharma,N Wadhera,SA Yadav,T Stubbs,TH David,Arshad Khan,JC Archer,PP Chawla,M Theekshana,RD Gaikwad,DP Conway,AM Rahane,AT Rayudu,S Dube,MS Dhoni,MM Ali,RA Jadeja,DL Chahar,M Pathirana
1359524,2023-05-06,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,0.6,0.6,0.7,0.3999999999999999,0.6666666666666666,0.5,0.3333333333333333,179.75,177.2,148.2,173.2,152.0,7.4,6.8,9.866666666666667,7.5666666666666655,7.057070439139404,7.890095238095239,1005.8068800032227,978.56346454107,27.24341546215271,0.8181818181818182,0.7272727272727273,0.9090909090909091,1.0,0.09090909090909094,0.0,0.25,0.0,0.5,0.0,7.854166666666666,8.613294318511103,9.458333333333332,7.999452324691576,Delhi Capitals,HV Patel,V Kohli,F du Plessis,GJ Maxwell,MK Lomror,KD Karthik,Anuj Rawat,KM Jadhav,PWH de Silva,KV Sharma,Mohammed Siraj,I Sharma,DA Warner,PD Salt,MR Marsh,RR Rossouw,AR Patel,Aman Hakim Khan,MK Pandey,Kuldeep Yadav,Mukesh Kumar,KK Ahmed
1359525,2023-05-07,Gujarat Titans vs Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,0.8,0.5,0.6428571428571429,0.2857142857142858,1.0,0.5,0.5,164.66666666666666,153.2,154.4,141.4,121.2,8.2,6.2,7.4,7.633333333333333,9.596551724137932,8.318493506493507,1062.2867108897406,1024.6721200417996,37.61459084794092,0.9090909090909091,0.6363636363636364,1.0,0.9090909090909091,0.0,0.09090909090909094,0.25,1.0,0.36363636363636365,0.3571428571428571,7.236111111111112,9.973541949337276,7.541666666666667,9.654045116103939,Gujarat Titans,AS Joseph,WP Saha,Shubman Gill,HH Pandya,DA Miller,V Shankar,Rashid Khan,R Tewatia,A Manohar,MM Sharma,Mohammed Shami,Yash Thakur,KR Mayers,Q de Kock,DJ Hooda,MP Stoinis,N Pooran,A Badoni,Swapnil Singh,KH Pandya,Ravi Bishnoi,Mohsin Khan
1359526,2023-05-07,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,0.2,0.2,0.4,-0.19999999999999996,0.42857142857142855,0.4,0.5,158.0,171.6,162.4,169.2,166.6,5.4,6.4,9.1,7.9333333333333345,8.611291291291291,7.431381006090684,994.5183948087899,977.4555442965894,17.062850512200498,0.6363636363636364,0.7272727272727273,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.6666666666666666,1.0,0.5,0.0,8.388888888888888,7.888888888888889,7.666666666666667,6.020740740740741,Sunrisers Hyderabad,OC McCoy,YBK Jaiswal,JC Buttler,SV Samson,SO Hetmyer,JE Root,Dhruv Jurel,R Ashwin,Sandeep Sharma,M Ashwin,K Yadav,T Natarajan,Anmolpreet Singh,Abhishek Sharma,RA Tripathi,H Klaasen,AK Markram,GD Phillips,Abdul Samad,M Jansen,Vivrant Sharma,M Markande
1359527,2023-05-08,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,0.4,0.4,0.375,-0.25,0.4,0.5,0.3333333333333333,206.83333333333334,196.0,172.6,209.6,177.6,4.6,5.8,9.133333333333335,8.299999999999999,8.8344020837175,7.401493836486966,1008.3791635414601,997.9552706780498,10.423892863410288,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,9.416666666666666,11.345014662756597,9.111111111111112,9.061798622270224,Kolkata Knight Riders,NT Ellis,P Simran Singh,S Dhawan,PBB Rajapaksa,LS Livingstone,JM Sharma,SM Curran,R Dhawan,M Shahrukh Khan,Harpreet Brar,RD Chahar,Suyash Sharma,JJ Roy,Rahmanullah Gurbaz,N Rana,VR Iyer,AD Russell,RK Singh,SN Thakur,SP Narine,Harshit Rana,VG Arora
1359528,2023-05-09,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.6,0.4,0.6216216216216216,0.2432432432432432,0.3333333333333333,0.75,0.5,172.45714285714286,169.8,184.4,165.4,197.4,6.8,5.6,9.066666666666666,7.633333333333333,7.397760094311818,9.0848547008547,991.2141026885784,1007.5703056241618,-16.356202935583497,0.8181818181818182,0.6363636363636364,1.0,1.0,0.0,0.0,0.22857142857142856,1.0,0.3793103448275862,0.3783783783783784,7.314285714285714,9.223072309567621,8.371428571428574,7.646150806214041,Mumbai Indians,V Kohli,F du Plessis,Anuj Rawat,GJ Maxwell,MK Lomror,KD Karthik,KM Jadhav,PWH de Silva,JR Hazlewood,Mohammed Siraj,Vijaykumar Vyshak,Ishan Kishan,RG Sharma,SA Yadav,N Wadhera,TH David,C Green,CJ Jordan,PP Chawla,JP Behrendorff,K Kartikeya,Akash Madhwal
1359529,2023-05-10,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.5,0.8,0.47058823529411764,-0.05882352941176472,0.5,0.5714285714285714,0.5,161.4,149.0,155.4,170.6,153.4,6.8,6.4,7.1,8.833333333333332,7.634832092638545,7.4837460317460325,1019.2796904204307,988.8602920431821,30.419398377248626,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.4,0.0,0.375,0.0,7.966666666666668,7.378744423191029,8.766666666666667,7.483741150004776,Chennai Super Kings,M Pathirana,RD Gaikwad,DP Conway,AM Rahane,MM Ali,S Dube,AT Rayudu,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande,KK Ahmed,DA Warner,PD Salt,MR Marsh,MK Pandey,RR Rossouw,RV Patel,AR Patel,Aman Hakim Khan,Lalit Yadav,Kuldeep Yadav
1359530,2023-05-11,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.6,0.2,0.4444444444444444,-0.11111111111111116,0.6666666666666666,0.42857142857142855,0.3333333333333333,202.85714285714286,183.6,185.6,187.8,181.8,6.0,5.2,8.866666666666665,9.566666666666666,8.698225862630759,8.870295122708916,1006.5478846748682,993.5239462917651,13.023938383103086,0.9090909090909091,0.7272727272727273,1.0,1.0,0.0,0.0,0.14285714285714285,1.0,0.625,0.5555555555555556,9.452380952380953,11.095726853791367,9.047619047619047,9.44979564448559,Rajasthan Royals,Suyash Sharma,JJ Roy,Rahmanullah Gurbaz,VR Iyer,N Rana,AD Russell,RK Singh,SN Thakur,AS Roy,SP Narine,Harshit Rana,YBK Jaiswal,JC Buttler,SV Samson,JE Root,Dhruv Jurel,SO Hetmyer,R Ashwin,Sandeep Sharma,KM Asif,TA Boult,YS Chahal
1359531,2023-05-12,Mumbai Indians vs Gujarat Titans,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,0.6,0.8,0.631578947368421,0.26315789473684204,1.0,0.5454545454545454,0.6666666666666666,173.19444444444446,184.2,171.6,194.4,150.0,5.2,8.2,7.9,8.666666666666668,8.147076923076924,9.475862068965515,1014.8494709919343,1068.4104036411845,-53.560932649250276,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.2222222222222222,1.0,0.36666666666666664,0.368421052631579,7.37037037037037,9.201443757758645,8.425925925925927,7.550424394930317,Mumbai Indians,Akash Madhwal,Ishan Kishan,RG Sharma,SA Yadav,N Wadhera,Vishnu Vinod,TH David,C Green,CJ Jordan,PP Chawla,JP Behrendorff,MM Sharma,WP Saha,Shubman Gill,HH Pandya,V Shankar,DA Miller,A Manohar,R Tewatia,Rashid Khan,Noor Ahmad,AS Joseph
1359532,2023-05-13,Sunrisers Hyderabad vs Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,0.4,0.3,0.2857142857142857,-0.4285714285714286,0.0,0.2857142857142857,0.5,170.6,170.2,157.8,171.0,137.8,5.8,5.4,8.266666666666667,8.8,8.51792160675809,7.801252127183162,976.2385197849395,1021.7103811103414,-45.471861325401846,0.9090909090909091,0.6363636363636364,1.0,1.0,0.0,0.0,0.4,0.0,0.75,0.0,9.233333333333333,8.280521605202361,6.5,9.782709677419355,Lucknow Super Giants,Vivrant Sharma,Anmolpreet Singh,Abhishek Sharma,RA Tripathi,AK Markram,H Klaasen,GD Phillips,Abdul Samad,B Kumar,T Natarajan,M Markande,A Mishra,KR Mayers,Q de Kock,PN Mankad,MP Stoinis,N Pooran,KH Pandya,Yash Thakur,Ravi Bishnoi,Yudhvir Singh,Avesh Khan
1359533,2023-05-13,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.6,0.7272727272727273,0.4545454545454546,0.42857142857142855,0.5,0.42857142857142855,179.88888888888889,201.8,157.8,211.2,161.4,4.8,6.0,9.433333333333334,8.366666666666667,9.907343260188089,8.399056376573617,998.6718218333845,979.0017412967037,19.670080536680757,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.3333333333333333,1.0,0.25,0.2727272727272727,7.925925925925926,8.667755869327877,9.703703703703702,7.872529050519495,Punjab Kings,NT Ellis,P Simran Singh,S Dhawan,LS Livingstone,JM Sharma,SM Curran,Harpreet Brar,M Shahrukh Khan,Sikandar Raza,R Dhawan,RD Chahar,KK Ahmed,DA Warner,PD Salt,MR Marsh,RR Rossouw,AR Patel,MK Pandey,Aman Hakim Khan,P Dubey,Kuldeep Yadav,Mukesh Kumar
1359534,2023-05-14,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,0.4,0.4,0.5,0.0,0.25,0.5,0.3333333333333333,172.0,174.8,179.4,175.4,173.8,5.6,5.0,8.966666666666667,10.6,7.442204538756262,6.750295122708917,1009.4501295293343,1001.6120822122722,7.838047317062092,0.5454545454545454,0.8181818181818182,1.0,1.0,0.0,0.0,0.75,1.0,0.4,0.0,8.833333333333332,8.295977011494253,7.916666666666666,7.56727969348659,Royal Challengers Bengaluru,Shahbaz Ahmed,V Kohli,F du Plessis,GJ Maxwell,MK Lomror,KD Karthik,MG Bracewell,Anuj Rawat,WD Parnell,KV Sharma,HV Patel,YS Chahal,YBK Jaiswal,JC Buttler,SV Samson,JE Root,D Padikkal,SO Hetmyer,Dhruv Jurel,R Ashwin,A Zampa,Sandeep Sharma
1359535,2023-05-14,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,0.5,0.6,0.4444444444444444,-0.11111111111111116,0.6,0.625,0.4,161.75,135.4,176.2,161.4,171.0,6.8,5.4,6.766666666666666,8.833333333333332,6.183851700481682,8.663316771721668,1028.4063801311383,998.82367390201,29.58270622912835,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.4375,0.0,0.4444444444444444,0.0,7.979166666666667,7.380808190859238,8.708333333333334,7.5720418108880985,Kolkata Knight Riders,M Pathirana,RD Gaikwad,DP Conway,AM Rahane,AT Rayudu,S Dube,MM Ali,RA Jadeja,MS Dhoni,DL Chahar,TU Deshpande,Suyash Sharma,JJ Roy,Rahmanullah Gurbaz,VR Iyer,N Rana,RK Singh,AD Russell,SN Thakur,SP Narine,VG Arora,Harshit Rana
1359536,2023-05-15,Gujarat Titans vs Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.4,0.6,0.19999999999999996,0.0,0.5555555555555556,0.5,169.46153846153845,168.4,179.8,163.2,180.4,7.4,5.8,8.6,8.633333333333335,9.02375478927203,8.870058358894843,1062.9606768663514,969.5819067226495,93.3787701437019,0.6363636363636364,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.23076923076923078,1.0,0.4166666666666667,0.4,7.679487179487181,9.890696547398866,7.884615384615385,9.404794961284273,Gujarat Titans,Yash Dayal,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,DA Miller,R Tewatia,MD Shanaka,Rashid Khan,Noor Ahmad,Mohammed Shami,T Natarajan,Anmolpreet Singh,Abhishek Sharma,AK Markram,RA Tripathi,H Klaasen,Sanvir Singh,Abdul Samad,M Jansen,B Kumar,M Markande
1359537,2023-05-16,Lucknow Super Giants vs Mumbai Indians,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,0.5,0.8,0.42857142857142855,-0.1428571428571429,1.0,0.375,0.5,146.8,169.2,197.4,147.2,191.2,5.4,5.6,8.033333333333335,8.966666666666665,8.809252127183163,10.293076923076923,1022.7567307851969,1024.9741492151372,-2.2174184299403805,0.6363636363636364,0.9090909090909091,1.0,1.0,0.0,0.0,0.5,0.0,0.4,0.5714285714285714,6.8,8.696782750064175,7.466666666666666,4.877934065934066,Lucknow Super Giants,Yash Thakur,DJ Hooda,Q de Kock,PN Mankad,KH Pandya,MP Stoinis,N Pooran,A Badoni,Naveen-ul-Haq,Ravi Bishnoi,Swapnil Singh,Akash Madhwal,Ishan Kishan,RG Sharma,SA Yadav,N Wadhera,TH David,Vishnu Vinod,C Green,CJ Jordan,HR Shokeen,PP Chawla
1359538,2023-05-17,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.4,0.4,0.5,0.0,0.4,0.5,0.5,165.0,156.2,192.4,167.4,198.2,6.2,5.2,8.900000000000002,9.033333333333333,7.666611932129174,9.014674638487207,990.33748396196,1010.2646083878158,-19.927124425855823,0.6363636363636364,0.8181818181818182,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,7.5,9.5,7.3,9.2,Delhi Capitals,Mukesh Kumar,DA Warner,PP Shaw,RR Rossouw,PD Salt,AR Patel,Aman Hakim Khan,YV Dhull,Kuldeep Yadav,A Nortje,I Sharma,NT Ellis,P Simran Singh,S Dhawan,Atharva Taide,LS Livingstone,JM Sharma,M Shahrukh Khan,SM Curran,Harpreet Brar,RD Chahar,K Rabada
1359539,2023-05-18,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.4,0.375,-0.25,0.8,0.25,0.5,172.5,183.2,171.2,189.2,150.8,5.8,6.4,8.933333333333334,8.3,8.0888169795845,8.382106016588775,962.0568727619863,1012.2957273733329,-50.238854611346596,0.6363636363636364,0.9090909090909091,1.0,1.0,0.0,0.0,0.5,0.0,0.6,0.625,9.25,8.270805041372338,6.25,9.752258064516129,Royal Challengers Bengaluru,T Natarajan,Abhishek Sharma,RA Tripathi,AK Markram,H Klaasen,HC Brook,GD Phillips,Abdul Samad,B Kumar,Kartik Tyagi,Mayank Dagar,V Kohli,F du Plessis,GJ Maxwell,MG Bracewell,MK Lomror,Anuj Rawat,Shahbaz Ahmed,HV Patel,WD Parnell,KV Sharma,Mohammed Siraj
1359540,2023-05-19,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.2,0.3333333333333333,-0.33333333333333337,0.5714285714285714,0.3333333333333333,0.5,213.0,191.8,150.8,189.4,174.0,4.6,4.8,8.766666666666667,9.4,10.402174638487207,4.350295122708916,999.6916877275653,1000.908118929945,-1.216431202379681,1.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666667,10.166666666666666,12.206896551724139,7.833333333333333,13.5,Rajasthan Royals,NT Ellis,P Simran Singh,S Dhawan,Atharva Taide,LS Livingstone,SM Curran,JM Sharma,M Shahrukh Khan,Harpreet Brar,RD Chahar,K Rabada,YS Chahal,YBK Jaiswal,JC Buttler,D Padikkal,SV Samson,SO Hetmyer,R Parag,Dhruv Jurel,TA Boult,A Zampa,Navdeep Saini
1359541,2023-05-20,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.5,0.6,0.6666666666666666,0.33333333333333326,0.5714285714285714,0.5,0.375,178.6,130.2,161.2,150.4,167.6,6.6,6.6,7.099999999999999,9.033333333333333,6.0779206659989224,8.019102353585112,1017.5569730926698,990.4688239575596,27.088149135110143,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.3,0.0,0.4,0.0,7.9,8.536464153362832,9.816666666666666,7.463053923245323,Chennai Super Kings,M Pathirana,RD Gaikwad,DP Conway,S Dube,MS Dhoni,RA Jadeja,AM Rahane,MM Ali,AT Rayudu,DL Chahar,TU Deshpande,KK Ahmed,PP Shaw,DA Warner,PD Salt,RR Rossouw,YV Dhull,AR Patel,Aman Hakim Khan,Lalit Yadav,A Nortje,Kuldeep Yadav
1359542,2023-05-20,Lucknow Super Giants vs Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,0.5,0.6,0.5,0.0,1.0,0.3333333333333333,0.375,196.125,153.2,165.6,141.4,164.0,4.4,5.0,6.733333333333334,8.166666666666666,9.219283475145545,7.739805799934833,1026.8815571752036,1007.6290302242636,19.252526950940023,0.8181818181818182,0.9090909090909091,1.0,1.0,0.0,0.0,0.125,1.0,0.5555555555555556,0.5,9.041666666666666,10.368760997067447,9.541666666666668,8.268571188924891,Lucknow Super Giants,Yash Thakur,KS Sharma,Q de Kock,PN Mankad,MP Stoinis,KH Pandya,A Badoni,N Pooran,K Gowtham,Ravi Bishnoi,Naveen-ul-Haq,Harshit Rana,JJ Roy,VR Iyer,N Rana,Rahmanullah Gurbaz,RK Singh,AD Russell,SN Thakur,SP Narine,VG Arora,CV Varun
1359543,2023-05-21,Sunrisers Hyderabad vs Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,0.2,0.6,0.6153846153846154,0.23076923076923084,1.0,0.3333333333333333,0.5833333333333334,174.40540540540542,181.0,189.0,189.0,184.2,5.0,5.0,8.5,8.966666666666665,8.381024771792292,9.340135746606334,966.8861706419557,1019.3472207893803,-52.46105014742466,0.6363636363636364,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.21621621621621623,1.0,0.3870967741935484,0.3846153846153846,7.445945945945946,9.391945277819222,8.414414414414415,7.676689201073342,Mumbai Indians,Kartik Tyagi,Vivrant Sharma,MA Agarwal,H Klaasen,GD Phillips,AK Markram,HC Brook,Sanvir Singh,Nithish Kumar Reddy,Mayank Dagar,B Kumar,Ishan Kishan,RG Sharma,C Green,SA Yadav,TH David,N Wadhera,CJ Jordan,PP Chawla,JP Behrendorff,K Kartikeya,Akash Madhwal
1359544,2023-05-21,Royal Challengers Bengaluru vs Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,0.6,0.6,0.375,-0.25,0.0,0.5,0.5,195.33333333333334,172.8,170.0,148.0,158.2,6.4,7.8,8.5,9.033333333333333,8.396875247358007,6.704111932129173,1017.6346823199557,1066.7384326481397,-49.10375032818399,0.7272727272727273,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.0,1.0,0.625,0.625,8.694444444444445,9.827021153288902,8.388888888888888,8.470991970991971,Gujarat Titans,H Sharma,V Kohli,F du Plessis,GJ Maxwell,MK Lomror,MG Bracewell,KD Karthik,Anuj Rawat,HV Patel,WD Parnell,Vijaykumar Vyshak,Yash Dayal,WP Saha,Shubman Gill,V Shankar,MD Shanaka,DA Miller,R Tewatia,HH Pandya,Rashid Khan,Noor Ahmad,Mohammed Shami
1370350,2023-05-23,Chennai Super Kings vs Gujarat Titans,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,0.7,0.8,0.47368421052631576,-0.052631578947368474,0.0,0.5555555555555556,0.5,160.7058823529412,134.8,184.6,139.4,171.6,7.2,7.2,6.933333333333333,9.7,6.488477850749656,7.072365900383142,1026.7788894259227,1059.9059256309022,-33.127036204979504,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.47058823529411764,1.0,0.5454545454545454,0.5263157894736843,8.019607843137255,7.494310345960824,8.647058823529411,7.463525982440136,Chennai Super Kings,M Pathirana,RD Gaikwad,DP Conway,S Dube,AM Rahane,AT Rayudu,RA Jadeja,MS Dhoni,MM Ali,DL Chahar,TU Deshpande,MM Sharma,WP Saha,Shubman Gill,HH Pandya,MD Shanaka,DA Miller,V Shankar,R Tewatia,Rashid Khan,DG Nalkande,Noor Ahmad
1370351,2023-05-24,Mumbai Indians vs Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,0.6,0.7,0.45,-0.09999999999999998,0.5,0.375,0.3333333333333333,161.33333333333334,186.0,166.8,181.4,151.2,5.4,4.0,9.166666666666666,7.4,8.542488687782805,10.066748912933564,1017.8541128161014,1028.7277577911705,-10.873644975069055,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.4,0.0,8.027777777777779,7.603600796826249,8.546296296296298,7.43777453897124,Mumbai Indians,Ishan Kishan,RG Sharma,C Green,SA Yadav,Tilak Varma,TH David,N Wadhera,CJ Jordan,HR Shokeen,PP Chawla,JP Behrendorff,Yash Thakur,KR Mayers,PN Mankad,KH Pandya,MP Stoinis,A Badoni,N Pooran,DJ Hooda,K Gowtham,Ravi Bishnoi,Naveen-ul-Haq
1370352,2023-05-26,Gujarat Titans vs Mumbai Indians,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,0.6,0.8,0.5625,0.125,1.0,0.6,0.3333333333333333,170.78571428571428,192.2,194.6,182.4,173.6,6.6,6.6,9.433333333333334,10.1,8.472365900383142,8.659411764705883,1058.9650895713883,1026.1551796922965,32.80990987909172,0.7272727272727273,0.8181818181818182,1.0,1.0,0.0,0.0,0.21428571428571427,1.0,0.46153846153846156,0.4375,7.904761904761905,9.51903965115609,7.857142857142857,9.191151971438844,Gujarat Titans,J Little,WP Saha,Shubman Gill,B Sai Sudharsan,HH Pandya,Rashid Khan,DA Miller,R Tewatia,V Shankar,Noor Ahmad,Mohammed Shami,Ishan Kishan,Akash Madhwal,RG Sharma,N Wadhera,C Green,SA Yadav,Tilak Varma,Vishnu Vinod,TH David,CJ Jordan,PP Chawla
